NPI,YM_Date,sales,Units,Digital RX impressions,AMOUNT_SPENT_USD,REACH,LINK_CLICKS,IMPRESSIONS,HCP Interactioncs (Imperssion),VUMEDI Data,Call Activity,EMAIL_OPEN_COUNT,EMAIL_CLICK_COUNT
1831187947,01-05-2024,1.333333333,120,10,0,0,0,0,0,0,0,0,0
1831262922,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1831300805,01-05-2024,1,30,16,0,0,0,0,0,0,0,0,0
1831345818,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1831358076,01-05-2024,1,30,15,0,0,0,0,0,0,0,0,0
1831423938,01-05-2024,3,15,0,3,633,3,633,0,0,0,0,0
1831423938,01-05-2024,3,15,0,0,0,0,0,0,0,0,0,0
1831423938,01-05-2024,3,30,0,0,0,0,0,0,0,0,0,0
1831458835,01-05-2024,1,30,10,0,0,0,0,0,0,1,0,0
1831464130,01-05-2024,1,30,0,0,0,0,0,0,0,1,0,0
1831558329,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1831665090,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1831702422,01-05-2024,1,90,0,0,0,0,0,0,0,0,0,0
1841220225,01-05-2024,2,90,11,0,0,0,0,0,0,0,0,0
1841235439,01-05-2024,5,30,14,0,0,0,0,0,0,0,0,0
1841243060,01-05-2024,1,30,9,0,0,0,0,0,0,0,0,0
1841254406,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1841254521,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1841274164,01-05-2024,2,30,17,0,0,0,0,0,0,1,1,0
1841278512,01-05-2024,1,30,13,3,633,3,633,0,0,0,0,0
1841298387,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1841302593,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1841328101,01-05-2024,1,30,0,3,633,3,633,0,0,0,0,0
1841364908,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1841424892,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1841460193,01-05-2024,3,30,0,0,0,0,0,0,0,1,0,0
1841460193,01-05-2024,3,90,0,0,0,0,0,0,0,1,0,0
1841482270,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1841494432,01-05-2024,2,30,14,0,0,0,0,0,0,0,0,0
1841935947,01-05-2024,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1851301220,01-05-2024,1,90,0,0,0,0,0,0,0,0,0,0
1851344048,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1851356828,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1851361216,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1851368476,01-05-2024,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1851374292,01-05-2024,5,30,17,3,633,3,633,0,0,1,0,0
1851374292,01-05-2024,5,30,17,0,0,0,0,0,0,1,0,0
1851377196,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1851381487,01-05-2024,2,30,11,0,0,0,0,0,0,1,0,0
1851394662,01-05-2024,3,30,17,0,0,0,0,0,0,1,0,0
1851396295,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1851412555,01-05-2024,2,30,10,0,0,0,0,0,0,0,0,0
1851497341,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1851559777,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1851638357,01-05-2024,2,30,2,3,633,3,633,0,0,0,0,0
1851638357,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1851684393,01-05-2024,1,30,1,0,0,0,0,0,0,1,0,0
1851697536,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1851840870,01-05-2024,1,30,0,3,633,3,633,0,0,0,0,0
1851841845,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1851868806,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1851948442,01-05-2024,1,30,0,0,0,0,0,0,0,1,2,0
1861414278,01-05-2024,1,30,0,0,0,0,0,0,0,1,0,0
1861420291,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1861428583,01-05-2024,4,30,13,0,0,0,0,0,0,0,0,0
1861451122,01-05-2024,8,30,0,0,0,0,0,0,0,2,0,0
1861451122,01-05-2024,8,15,0,0,0,0,0,0,0,2,0,0
1861463275,01-05-2024,3,30,1,0,0,0,0,0,0,0,0,0
1861477721,01-05-2024,1,30,13,0,0,0,0,0,0,0,0,0
1861482853,01-05-2024,3,30,3,0,0,0,0,0,0,0,0,0
1861505232,01-05-2024,1.333333333,30,1,0,0,0,0,0,0,0,0,0
1861515546,01-05-2024,1,30,12,0,0,0,0,0,0,1,0,0
1861567562,01-05-2024,1,30,1,0,0,0,0,0,0,1,0,0
1861574576,01-05-2024,1,30,11,0,0,0,0,0,0,0,0,0
1861592016,01-05-2024,3,30,2,0,0,0,0,0,0,0,0,0
1861618373,01-05-2024,1,15,0,0,0,0,0,0,0,0,0,0
1861623340,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1861683450,01-05-2024,1,30,21,0,0,0,0,0,0,1,0,0
1861688988,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1861688988,01-05-2024,2,90,0,0,0,0,0,0,0,1,0,0
1861706939,01-05-2024,1,30,28,0,0,0,0,0,0,0,0,0
1861719551,01-05-2024,3,90,13,0,0,0,0,0,0,0,0,0
1861784993,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1861838146,01-05-2024,2,30,1,0,0,0,0,0,0,1,0,0
1861995391,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1861998452,01-05-2024,1,90,0,0,0,0,0,0,0,0,0,0
1871015727,01-05-2024,1.4,21,0,0,0,0,0,0,0,0,1,0
1871026583,01-05-2024,3,30,0,0,0,0,0,0,0,0,0,0
1871206763,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1871544619,01-05-2024,2,30,15,0,0,0,0,0,0,0,0,0
1871565036,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1871577221,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1871581041,01-05-2024,1,30,9,0,0,0,0,0,0,0,0,0
1871587113,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1871735340,01-05-2024,2,30,11,0,0,0,0,0,0,1,0,0
1871804757,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1871937680,01-05-2024,1,90,12,0,0,0,0,0,0,0,0,0
1871949511,01-05-2024,3,30,0,0,0,0,0,0,0,0,0,0
1881119501,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1881267011,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1881606622,01-05-2024,3,30,1,0,0,0,0,0,0,1,0,0
1881637049,01-05-2024,2,30,2,0,0,0,0,0,1,0,0,0
1881646156,01-05-2024,2,90,2,0,0,0,0,0,0,0,0,0
1881646156,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1881649879,01-05-2024,1,30,0,3,633,3,633,0,0,0,0,0
1881678506,01-05-2024,2,30,3,0,0,0,0,0,0,1,0,0
1881686194,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1881811008,01-05-2024,4,30,21,0,0,0,0,0,0,1,0,0
1881813202,01-05-2024,3,15,10,0,0,0,0,0,0,0,0,0
1881813202,01-05-2024,3,30,10,0,0,0,0,0,0,0,0,0
1881831998,01-05-2024,1,30,21,0,0,0,0,0,0,0,0,0
1881882264,01-05-2024,1,30,0,0,0,0,0,0,0,1,0,0
1881899128,01-05-2024,1.866666667,28,13,0,0,0,0,0,0,1,0,0
1881982494,01-05-2024,1,30,3,0,0,0,0,0,0,0,0,0
1891012738,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1891113759,01-05-2024,1,30,13,0,0,0,0,0,0,0,1,0
1891134466,01-05-2024,2,30,19,0,0,0,0,0,0,0,0,0
1891231973,01-05-2024,3.866666667,30,0,0,0,0,0,0,0,0,0,0
1891231973,01-05-2024,3.866666667,28,0,0,0,0,0,0,0,0,0,0
1891231973,01-05-2024,3.866666667,90,0,0,0,0,0,0,0,0,0,0
1891266060,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1891576575,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1891711156,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1891713632,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1891714895,01-05-2024,3,90,4,0,0,0,0,0,0,0,0,0
1891714895,01-05-2024,3,30,4,0,0,0,0,0,0,0,0,0
1891728622,01-05-2024,2,30,10,0,0,0,0,0,0,0,0,0
1891730982,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1891770616,01-05-2024,3,30,12,0,0,0,0,0,0,0,0,0
1891780805,01-05-2024,4,30,1,3,633,3,633,0,0,1,0,0
1891780805,01-05-2024,4,30,1,0,0,0,0,0,0,1,0,0
1891798914,01-05-2024,1,90,1,0,0,0,0,0,0,0,0,0
1891857512,01-05-2024,3,30,2,0,0,0,0,0,0,1,0,0
1891880134,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1891924544,01-05-2024,2,30,0,3,633,3,633,0,0,1,0,0
1891924544,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1902026180,01-05-2024,1,30,13,0,0,0,0,0,0,0,0,0
1902055676,01-05-2024,2,90,1,0,0,0,0,0,0,0,0,0
1902065857,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1902091218,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1902192677,01-05-2024,4,30,16,0,0,0,0,0,0,1,0,0
1902199813,01-05-2024,4,30,17,0,0,0,0,0,0,1,0,0
1902224934,01-05-2024,1,45,0,0,0,0,0,0,0,0,0,0
1902262744,01-05-2024,1.333333333,120,0,0,0,0,0,0,0,1,0,0
1902320682,01-05-2024,1,30,0,0,0,0,0,0,0,1,0,0
1902407497,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1902584733,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1902805724,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1902854904,01-05-2024,1,30,14,0,0,0,0,0,0,1,0,0
1902855109,01-05-2024,1.333333333,60,9,0,0,0,0,0,0,1,0,0
1902864739,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1902886369,01-05-2024,5,30,18,0,0,0,0,0,0,0,0,0
1902886369,01-05-2024,5,90,18,0,0,0,0,0,0,0,0,0
1902889959,01-05-2024,3,30,9,3,633,3,633,0,0,0,0,0
1902889959,01-05-2024,3,60,9,0,0,0,0,0,0,0,0,0
1902895360,01-05-2024,1,30,2,3,633,3,633,0,1,0,0,0
1902957384,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1912110255,01-05-2024,0.933333333,28,0,0,0,0,0,0,0,1,0,0
1912136763,01-05-2024,5,30,2,0,0,0,0,0,0,1,0,0
1912168535,01-05-2024,4,30,1,0,0,0,0,0,0,0,1,0
1912194283,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1912292517,01-05-2024,1,30,0,0,0,0,0,0,0,0,1,0
1912351727,01-05-2024,1,30,13,0,0,0,0,0,0,0,0,0
1912482498,01-05-2024,1,30,15,0,0,0,0,0,0,1,0,0
1912662651,01-05-2024,3,30,0,0,0,0,0,0,0,0,0,0
1912903386,01-05-2024,1,30,1,0,0,0,0,0,0,0,2,1
1912908344,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1912949033,01-05-2024,3,30,1,0,0,0,0,0,0,0,0,0
1912949868,01-05-2024,2,30,17,0,0,0,0,0,0,0,0,0
1912976507,01-05-2024,1,30,17,0,0,0,0,0,0,0,0,0
1912992561,01-05-2024,2,30,17,0,0,0,0,0,0,0,0,0
1922001023,01-05-2024,2,90,13,0,0,0,0,0,0,1,0,0
1922001023,01-05-2024,2,30,13,0,0,0,0,0,0,1,0,0
1922018605,01-05-2024,1,90,16,0,0,0,0,0,0,0,0,0
1922034321,01-05-2024,1,30,1,0,0,0,0,0,0,1,0,0
1922034693,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1922040609,01-05-2024,1,30,10,0,0,0,0,0,0,1,0,0
1922055680,01-05-2024,2,30,2,0,0,0,0,0,0,0,0,0
1922079474,01-05-2024,2,30,13,0,0,0,0,0,0,1,0,0
1922090802,01-05-2024,2.033333333,30,2,0,0,0,0,0,0,1,0,0
1922090802,01-05-2024,2.033333333,1,2,0,0,0,0,0,0,1,0,0
1922172527,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1922209063,01-05-2024,1,30,15,0,0,0,0,0,0,0,0,0
1922214352,01-05-2024,1,30,10,0,0,0,0,0,0,0,0,0
1922217660,01-05-2024,2,30,13,0,0,0,0,0,0,1,0,0
1922246982,01-05-2024,4,30,13,0,0,0,0,0,0,0,1,0
1922259589,01-05-2024,1,90,0,3,633,3,633,0,0,0,0,0
1922264498,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1922341890,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1922363274,01-05-2024,2,30,22,0,0,0,0,0,0,0,0,0
1922386085,01-05-2024,3.5,30,12,0,0,0,0,0,0,0,0,0
1922386085,01-05-2024,3.5,45,12,0,0,0,0,0,0,0,0,0
1922446459,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1922668185,01-05-2024,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1932128402,01-05-2024,1,30,14,0,0,0,0,0,0,1,0,0
1932128410,01-05-2024,2,30,16,0,0,0,0,0,0,1,0,0
1932139136,01-05-2024,2,30,0,3,633,3,633,0,0,1,0,0
1932139136,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1932153822,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1932168598,01-05-2024,3,30,13,0,0,0,0,0,0,1,1,0
1932170537,01-05-2024,1,30,13,0,0,0,0,0,0,0,0,0
1932200193,01-05-2024,3,30,2,0,0,0,0,0,0,0,0,0
1932242062,01-05-2024,2,30,0,3,633,3,633,0,0,1,2,0
1932281490,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1932293479,01-05-2024,1,30,27,0,0,0,0,0,0,0,0,0
1932304599,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1932315124,01-05-2024,1,15,1,0,0,0,0,0,0,0,0,0
1932321395,01-05-2024,1,30,15,0,0,0,0,0,0,0,0,0
1932334745,01-05-2024,1,30,0,0,0,0,0,0,141,1,0,0
1932358769,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1932374980,01-05-2024,0.333333333,30,16,0,0,0,0,0,0,1,0,0
1932467792,01-05-2024,1,30,25,0,0,0,0,0,0,1,0,0
1932510260,01-05-2024,2,30,15,0,0,0,0,0,0,0,0,0
1932546165,01-05-2024,1,90,0,0,0,0,0,0,0,0,0,0
1942234216,01-05-2024,1,90,1,0,0,0,0,0,3,1,0,0
1942242995,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1942254818,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1942258751,01-05-2024,4,30,1,0,0,0,0,0,0,0,0,0
1942300272,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1942311386,01-05-2024,2,30,11,0,0,0,0,0,0,0,0,0
1942349931,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1942390869,01-05-2024,4,30,2,0,0,0,0,0,0,0,0,0
1942392899,01-05-2024,2,30,1,0,0,0,0,0,0,0,0,0
1942416524,01-05-2024,4,30,12,0,0,0,0,0,0,1,0,0
1942434212,01-05-2024,1,30,14,0,0,0,0,0,0,1,0,0
1942446505,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1942461132,01-05-2024,1,90,11,0,0,0,0,0,0,0,0,0
1942513320,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1942593876,01-05-2024,5,30,0,0,0,0,0,0,0,0,0,0
1942599915,01-05-2024,1,30,10,0,0,0,0,0,0,0,0,0
1952081929,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1952310237,01-05-2024,2,30,16,0,0,0,0,0,0,0,0,0
1952313850,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1952356933,01-05-2024,4,30,2,3,633,3,633,0,0,0,0,0
1952356933,01-05-2024,4,30,2,0,0,0,0,0,0,0,0,0
1952356933,01-05-2024,4,90,2,0,0,0,0,0,0,0,0,0
1952359549,01-05-2024,1.333333333,120,2,0,0,0,0,0,0,0,0,0
1952369043,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1952370066,01-05-2024,2,30,15,0,0,0,0,0,0,0,0,0
1952372864,01-05-2024,1,30,11,0,0,0,0,0,0,0,0,0
1952373656,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1952391716,01-05-2024,1.222222222,20,13,0,0,0,0,0,0,1,0,0
1952391716,01-05-2024,1.222222222,30,13,0,0,0,0,0,0,1,0,0
1952393803,01-05-2024,1.7,30,0,0,0,0,0,0,0,0,0,0
1952393803,01-05-2024,1.7,21,0,0,0,0,0,0,0,0,0,0
1952415317,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1952423071,01-05-2024,1,30,12,0,0,0,0,0,0,1,0,0
1952497075,01-05-2024,3,30,0,0,0,0,0,0,0,0,0,0
1952509606,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1952568248,01-05-2024,4,30,0,0,0,0,0,0,0,0,0,0
1952585788,01-05-2024,1,30,15,0,0,0,0,0,0,0,0,0
1952697286,01-05-2024,1,30,0,0,0,0,0,0,0,1,1,1
1952705113,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1952720906,01-05-2024,2.866666667,30,0,0,0,0,0,0,0,0,1,1
1952720906,01-05-2024,2.866666667,14,0,0,0,0,0,0,0,0,1,1
1952784852,01-05-2024,1,15,2,0,0,0,0,0,0,1,0,0
1962014803,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1962026013,01-05-2024,2.666666667,120,0,0,0,0,0,0,0,0,0,0
1962443051,01-05-2024,1,30,2,0,0,0,0,0,0,1,0,0
1962452474,01-05-2024,2,90,1,0,0,0,0,0,0,0,0,0
1962469585,01-05-2024,2.333333333,30,2,0,0,0,0,0,0,0,0,0
1962469585,01-05-2024,2.333333333,120,2,0,0,0,0,0,0,0,0,0
1962482877,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1962490797,01-05-2024,1.333333333,120,17,0,0,0,0,0,0,2,0,0
1962499806,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1962510826,01-05-2024,1,30,1,0,0,0,0,0,0,1,0,0
1962593731,01-05-2024,1,30,11,0,0,0,0,0,0,0,0,0
1962601047,01-05-2024,1,30,3,0,0,0,0,0,0,0,0,0
1962645911,01-05-2024,3,30,1,0,0,0,0,0,0,1,0,0
1962652487,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1962778183,01-05-2024,1,30,9,0,0,0,0,0,0,2,0,0
1962854463,01-05-2024,4,30,12,3,633,3,633,0,0,0,0,0
1962854463,01-05-2024,4,30,12,0,0,0,0,0,0,0,0,0
1962931410,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1972037661,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1972159929,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1972512853,01-05-2024,3,30,0,0,0,0,0,0,0,1,0,0
1972542900,01-05-2024,1,30,12,0,0,0,0,0,0,0,0,0
1972543114,01-05-2024,1,30,13,0,0,0,0,0,0,1,0,0
1972543643,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1972554459,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1972563906,01-05-2024,2,30,15,0,0,0,0,0,0,0,0,0
1972590347,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1972591378,01-05-2024,9,30,11,0,0,0,0,0,38,0,0,0
1972591683,01-05-2024,2,30,16,0,0,0,0,0,184,0,0,0
1972603074,01-05-2024,3,90,2,0,0,0,0,0,0,1,0,0
1972627446,01-05-2024,1.666666667,30,0,0,0,0,0,0,0,0,0,0
1972627446,01-05-2024,1.666666667,60,0,0,0,0,0,0,0,0,0,0
1972697167,01-05-2024,2,30,1,0,0,0,0,0,0,1,0,0
1972765550,01-05-2024,3,90,2,0,0,0,0,0,0,0,0,0
1972765550,01-05-2024,3,30,2,0,0,0,0,0,0,0,0,0
1972782548,01-05-2024,1,30,14,0,0,0,0,0,0,0,0,0
1972805414,01-05-2024,1,30,10,0,0,0,0,0,0,0,0,0
1972865863,01-05-2024,2,30,4,3,633,3,633,0,0,0,0,0
1972865863,01-05-2024,2,30,4,0,0,0,0,0,0,0,0,0
1972890895,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1972931723,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1972940179,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1972996544,01-05-2024,1,30,10,0,0,0,0,0,0,0,0,0
1982040184,01-05-2024,3,30,15,0,0,0,0,0,0,0,0,0
1982064093,01-05-2024,2,30,0,0,0,0,0,0,0,0,0,0
1982620027,01-05-2024,1,90,3,0,0,0,0,0,0,0,0,0
1982657755,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1982670147,01-05-2024,3,30,1,0,0,0,0,0,0,0,0,0
1982675658,01-05-2024,1,30,9,0,0,0,0,0,0,0,0,0
1982685533,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1982725180,01-05-2024,2,15,0,0,0,0,0,0,0,1,0,0
1982879797,01-05-2024,4,30,3,0,0,0,0,0,0,0,0,0
1982983821,01-05-2024,1,30,0,0,0,0,0,0,0,1,0,0
1992060040,01-05-2024,2,30,12,0,0,0,0,0,0,0,0,0
1992149041,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1992163422,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1992193395,01-05-2024,2,90,15,0,0,0,0,0,0,0,0,0
1992199558,01-05-2024,1,30,12,0,0,0,0,0,0,1,1,0
1992723654,01-05-2024,5,30,3,0,0,0,0,0,0,1,0,0
1992723654,01-05-2024,5,90,3,0,0,0,0,0,0,1,0,0
1992740856,01-05-2024,3,30,1,0,0,0,0,0,0,0,0,0
1992748586,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1992748701,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1992760664,01-05-2024,6,30,1,0,0,0,0,0,0,0,0,0
1992760664,01-05-2024,6,90,1,0,0,0,0,0,0,0,0,0
1992774996,01-05-2024,1,30,1,0,0,0,0,0,0,0,0,0
1992775795,01-05-2024,6,30,2,0,0,0,0,0,0,0,1,0
1992859334,01-05-2024,1,30,33,0,0,0,0,0,0,1,0,0
1992904379,01-05-2024,1,30,2,0,0,0,0,0,0,0,0,0
1992918171,01-05-2024,1,30,0,0,0,0,0,0,0,0,1,1
1992961213,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1992993760,01-05-2024,1,30,0,0,0,0,0,0,0,0,0,0
1992999031,01-05-2024,2,30,0,0,0,0,0,0,0,1,0,0
1003055302,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1003067455,01-06-2024,2,30,14,0,0,0,0,0,0,3,0,0
1003089814,01-06-2024,2,30,0,0,0,0,0,0,0,0,0,0
1003129958,01-06-2024,1,30,1,0,0,0,0,0,0,0,0,0
1003256645,01-06-2024,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1003344805,01-06-2024,2,30,0,0,0,0,0,0,0,0,0,0
1003477134,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1003495508,01-06-2024,1,90,0,0,0,0,0,0,0,0,0,0
1003809435,01-06-2024,1,30,12,0,0,0,0,0,0,0,0,0
1003820648,01-06-2024,1,30,11,0,0,0,0,0,0,1,0,0
1003875535,01-06-2024,1,30,11,0,0,0,0,0,0,0,0,0
1003980947,01-06-2024,1,30,1,0,0,0,0,0,0,0,0,0
1013003425,01-06-2024,3,30,1,0,0,0,0,0,0,0,0,0
1013007699,01-06-2024,1,30,2,0,0,0,0,0,0,1,0,0
1013018035,01-06-2024,1,30,1,0,0,0,0,0,0,0,1,0
1013019918,01-06-2024,1,30,10,0,0,0,0,0,0,0,0,0
1013058452,01-06-2024,1,30,2,0,0,0,0,0,0,0,0,0
1013094382,01-06-2024,2,30,0,0,0,0,0,0,0,0,0,0
1013126085,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1013193705,01-06-2024,1,30,2,0,0,0,0,0,0,0,0,0
1013268077,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1013295922,01-06-2024,2,30,2,0,0,0,0,0,0,0,6,0
1013308097,01-06-2024,4,120,0,0,0,0,0,0,0,0,0,0
1013331735,01-06-2024,2,30,7,0,0,0,0,0,0,0,0,0
1013395425,01-06-2024,1,30,12,0,0,0,0,0,0,0,0,0
1013911668,01-06-2024,2,30,3,0,0,0,0,0,0,0,0,0
1013952878,01-06-2024,1,30,1,0,0,0,0,0,0,0,0,0
1013956622,01-06-2024,2,30,2,0,0,0,0,0,0,0,0,0
1013960384,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1013976299,01-06-2024,2,30,14,0,0,0,0,0,0,0,0,0
1013988047,01-06-2024,5,30,4,0,0,0,0,0,0,0,0,0
1013994086,01-06-2024,1,30,16,0,0,0,0,0,0,1,0,0
1013995646,01-06-2024,1,30,15,0,0,0,0,0,0,0,0,0
1023058427,01-06-2024,1,30,13,0,0,0,0,0,0,0,0,0
1023212784,01-06-2024,3,30,4,0,0,0,0,0,0,0,0,0
1023249422,01-06-2024,1,30,2,0,0,0,0,0,0,0,0,0
1023403144,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1033106562,01-06-2024,1,30,1,0,0,0,0,0,0,1,0,0
1033107156,01-06-2024,1,30,1,0,0,0,0,0,0,1,0,0
1033165246,01-06-2024,1,30,1,0,0,0,0,0,0,0,0,0
1033167846,01-06-2024,1,30,16,0,0,0,0,0,0,0,0,0
1033176581,01-06-2024,6,30,9,0,0,0,0,0,0,1,0,0
1033176581,01-06-2024,6,15,9,0,0,0,0,0,0,1,0,0
1033184239,01-06-2024,1,30,14,0,0,0,0,0,0,0,0,0
1033189246,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1033192570,01-06-2024,1,30,1,0,0,0,0,0,0,0,0,0
1033193180,01-06-2024,2,30,3,0,0,0,0,0,150,1,0,0
1033229703,01-06-2024,3,30,15,0,0,0,0,0,0,0,0,0
1033386891,01-06-2024,1,30,15,0,0,0,0,0,0,1,0,0
1033421284,01-06-2024,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1033438270,01-06-2024,4,30,15,0,0,0,0,0,0,0,0,0
1043201411,01-06-2024,2,30,2,0,0,0,0,0,0,0,0,0
1043215676,01-06-2024,2,30,2,0,0,0,0,0,0,1,0,0
1043240336,01-06-2024,6,30,17,0,0,0,0,0,0,1,0,0
1043264690,01-06-2024,0.666666667,60,10,0,0,0,0,0,0,0,0,0
1043267354,01-06-2024,6,15,1,0,0,0,0,0,0,0,2,0
1043267354,01-06-2024,6,30,1,0,0,0,0,0,0,0,2,0
1043267628,01-06-2024,2,30,10,0,0,0,0,0,0,0,0,0
1043287378,01-06-2024,1.6,60,16,0,0,0,0,0,0,1,0,0
1043287378,01-06-2024,1.6,28,16,0,0,0,0,0,0,1,0,0
1043360928,01-06-2024,1,30,0,0,0,0,0,0,0,0,0,0
1043426034,01-06-2024,1,30,6,0,0,0,0,0,0,1,0,0
